,X,Y,Z,-40.53099688
29468,558.2562313,0.131281301,-387.5207628,
29469,558.2562313,0.131881785,-391.2441107,
29470,558.2562313,0.13248227,-394.9795234,
29471,558.2562313,0.133082754,-398.7269073,
29472,558.2562313,0.133683239,-402.4861698,
29473,558.2562313,0.134283723,-406.2572187,
29474,558.2562313,0.134884208,-410.0399626,
29475,558.2562313,0.135484692,-413.8343108,
29476,558.2562313,0.136085177,-417.6401734,
29477,558.2562313,0.136685661,-421.4574609,
29478,558.2562313,0.137286146,-425.2860848,
29479,558.2562313,0.13788663,-429.1259571,
29480,558.2562313,0.138487115,-432.9769905,
29481,558.2562313,0.139087599,-436.8390983,
29482,558.2562313,0.139688084,-440.7121945,
29483,558.2562313,0.140288568,-444.5961939,
29484,558.2562313,0.140889053,-448.4910116,
29485,558.2562313,0.141489537,-452.3965636,
29486,558.2562313,0.142090022,-456.3127665,
29487,558.2562313,0.142690506,-460.2395374,
29488,558.2562313,0.143290991,-464.1767943,
29489,558.2562313,0.143891475,-468.1244553,
29490,558.2562313,0.14449196,-472.0824397,
29491,558.2562313,0.145092444,-476.0506671,
29492,558.2562313,0.145692929,-480.0290576,
29493,558.2562313,0.146293413,-484.0175321,
29494,558.2562313,0.146893898,-488.0160119,
29495,558.2562313,0.147494382,-492.0244192,
29496,558.2562313,0.148094867,-496.0426763,
29497,558.2562313,0.148695351,-500.0707066,
29498,558.2562313,0.149295836,-504.1084337,
29499,558.2562313,0.14989632,-508.1557818,
29500,562.9769118,0.00037568,-143.5587184,
29501,562.9769118,0.000976164,-139.7416306,
29502,562.9769118,0.001576649,-136.0895157,
29503,562.9769118,0.002177133,-132.5833999,
29504,562.9769118,0.002777618,-129.1937687,
29505,562.9769118,0.003378102,-125.9015525,
29506,562.9769118,0.003978587,-122.6954134,
29507,562.9769118,0.004579071,-119.5685547,
29508,562.9769118,0.005179556,-116.5167593,
29509,562.9769118,0.00578004,-113.5372863,
29510,562.9769118,0.006380525,-110.6282547,
29511,562.9769118,0.006981009,-107.7882942,
29512,562.9769118,0.007581494,-105.0163437,
29513,562.9769118,0.008181978,-102.3115321,
29514,562.9769118,0.008782463,-99.67310715,
29515,562.9769118,0.009382947,-97.10039175,
29516,562.9769118,0.009983432,-94.5927568,
29517,562.9769118,0.010583916,-92.14960446,
29518,562.9769118,0.011184401,-89.7703575,
29519,562.9769118,0.011784885,-87.45445254,
29520,562.9769118,0.01238537,-85.20133584,
29521,562.9769118,0.012985854,-83.01046065,
29522,562.9769118,0.013586339,-80.88128555,
29523,562.9769118,0.014186823,-78.81327347,
29524,562.9769118,0.014787308,-76.80589114,
29525,562.9769118,0.015387792,-74.8586088,
29526,562.9769118,0.015988277,-72.97090004,
29527,562.9769118,0.016588761,-71.14224185,
29528,562.9769118,0.017189246,-69.37211462,
29529,562.9769118,0.01778973,-67.66000222,
29530,562.9769118,0.018390215,-66.00539215,
29531,562.9769118,0.018990699,-64.40777557,
29532,562.9769118,0.019591184,-62.86664749,
29533,562.9769118,0.020191668,-61.38150678,
29534,562.9769118,0.020792153,-59.95185632,
29535,562.9769118,0.021392637,-58.57720307,
29536,562.9769118,0.021993122,-57.2570581,
29537,562.9769118,0.022593606,-55.99093669,
29538,562.9769118,0.023194091,-54.77835835,
29539,562.9769118,0.023794575,-53.61884686,
29540,562.9769118,0.02439506,-52.51193033,
29541,562.9769118,0.024995544,-51.45714115,
29542,562.9769118,0.025596029,-50.45401609,
29543,562.9769118,0.026196513,-49.50209623,
29544,562.9769118,0.026796998,-48.60092703,
29545,562.9769118,0.027397482,-47.75005825,
29546,562.9769118,0.027997967,-46.949044,
29547,562.9769118,0.028598451,-46.19744271,
29548,562.9769118,0.029198936,-45.49481708,
29549,562.9769118,0.02979942,-44.84073413,
29550,562.9769118,0.030399905,-44.23476509,
29551,562.9769118,0.031000389,-43.67648545,
29552,562.9769118,0.031600874,-43.16547487,
29553,562.9769118,0.032201358,-42.7013172,
29554,562.9769118,0.032801843,-42.28360042,
29555,562.9769118,0.033402327,-41.9119166,
29556,562.9769118,0.034002812,-41.5858619,
29557,562.9769118,0.034603296,-41.30503649,
29558,562.9769118,0.035203781,-41.06904455,
29559,562.9769118,0.035804265,-40.87749422,
29560,562.9769118,0.03640475,-40.72999754,
29561,562.9769118,0.037005234,-40.62617046,
29562,562.9769118,0.037605719,-40.56563276,
29563,562.9769118,0.038206203,-40.54800801,
29564,562.9769118,0.038806688,-40.57292356,
29565,562.9769118,0.039407172,-40.6400105,
29566,562.9769118,0.040007657,-40.74890359,
29567,562.9769118,0.040608141,-40.89924122,
29568,562.9769118,0.041208626,-41.09066541,
29569,562.9769118,0.04180911,-41.32282176,
29570,562.9769118,0.042409595,-41.59535936,
29571,562.9769118,0.043010079,-41.90793082,
29572,562.9769118,0.043610564,-42.2601922,
29573,562.9769118,0.044211048,-42.65180296,
29574,562.9769118,0.044811533,-43.08242593,
29575,562.9769118,0.045412017,-43.5517273,
29576,562.9769118,0.046012502,-44.05937654,
29577,562.9769118,0.046612986,-44.60504638,
29578,562.9769118,0.047213471,-45.18841278,
29579,562.9769118,0.047813955,-45.8091549,
29580,562.9769118,0.04841444,-46.46695501,
29581,562.9769118,0.049014924,-47.16149855,
29582,562.9769118,0.049615409,-47.89247399,
29583,562.9769118,0.050215893,-48.65957287,
29584,562.9769118,0.050816378,-49.46248973,
29585,562.9769118,0.051416862,-50.30092208,
29586,562.9769118,0.052017347,-51.17457039,
29587,562.9769118,0.052617831,-52.08313802,
29588,562.9769118,0.053218316,-53.02633119,
29589,562.9769118,0.0538188,-54.00385898,
29590,562.9769118,0.054419285,-55.01543327,
29591,562.9769118,0.055019769,-56.06076872,
29592,562.9769118,0.055620254,-57.13958271,
29593,562.9769118,0.056220738,-58.25159536,
29594,562.9769118,0.056821223,-59.39652946,
29595,562.9769118,0.057421707,-60.57411043,
29596,562.9769118,0.058022192,-61.78406634,
29597,562.9769118,0.058622676,-63.02612783,
29598,562.9769118,0.059223161,-64.30002809,
29599,562.9769118,0.059823645,-65.60550287,
29600,562.9769118,0.06042413,-66.94229039,
29601,562.9769118,0.061024614,-68.31013136,
29602,562.9769118,0.061625099,-69.70876893,
29603,562.9769118,0.062225583,-71.13794867,
29604,562.9769118,0.062826068,-72.59741852,
29605,562.9769118,0.063426552,-74.08692881,
29606,562.9769118,0.064027037,-75.60623219,
29607,562.9769118,0.064627521,-77.15508362,
29608,562.9769118,0.065228006,-78.73324034,
29609,562.9769118,0.06582849,-80.34046185,
29610,562.9769118,0.066428975,-81.97650988,
29611,562.9769118,0.067029459,-83.64114837,
29612,562.9769118,0.067629944,-85.33414345,
29613,562.9769118,0.068230428,-87.05526338,
29614,562.9769118,0.068830913,-88.80427858,
29615,562.9769118,0.069431397,-90.58096156,
29616,562.9769118,0.070031882,-92.38508694,
29617,562.9769118,0.070632366,-94.21643137,
29618,562.9769118,0.071232851,-96.07477358,
29619,562.9769118,0.071833335,-97.95989428,
29620,562.9769118,0.07243382,-99.87157619,
29621,562.9769118,0.073034304,-101.809604,
29622,562.9769118,0.073634789,-103.7737644,
29623,562.9769118,0.074235273,-105.7638459,
29624,562.9769118,0.074835758,-107.779639,
29625,562.9769118,0.075436242,-109.820936,
29626,562.9769118,0.076036727,-111.8875313,
29627,562.9769118,0.076637211,-113.9792209,
29628,562.9769118,0.077237696,-116.0958027,
29629,562.9769118,0.07783818,-118.2370764,
29630,562.9769118,0.078438665,-120.4028436,
29631,562.9769118,0.079039149,-122.5929074,
29632,562.9769118,0.079639634,-124.807073,
29633,562.9769118,0.080240118,-127.0451471,
29634,562.9769118,0.080840603,-129.3069381,
29635,562.9769118,0.081441087,-131.5922561,
29636,562.9769118,0.082041572,-133.9009131,
29637,562.9769118,0.082642056,-136.2327226,
29638,562.9769118,0.083242541,-138.5874995,
29639,562.9769118,0.083843025,-140.9650607,
29640,562.9769118,0.08444351,-143.3652246,
29641,562.9769118,0.085043994,-145.787811,
29642,562.9769118,0.085644479,-148.2326415,
29643,562.9769118,0.086244963,-150.6995392,
29644,562.9769118,0.086845448,-153.1883286,
29645,562.9769118,0.087445932,-155.6988359,
29646,562.9769118,0.088046417,-158.2308886,
29647,562.9769118,0.088646901,-160.7843161,
29648,562.9769118,0.089247386,-163.3589487,
29649,562.9769118,0.08984787,-165.9546186,
29650,562.9769118,0.090448355,-168.5711592,
29651,562.9769118,0.091048839,-171.2084055,
29652,562.9769118,0.091649324,-173.8661939,
29653,562.9769118,0.092249808,-176.544362,
29654,562.9769118,0.092850293,-179.242749,
29655,562.9769118,0.093450777,-181.9611953,
29656,562.9769118,0.094051262,-184.6995429,
29657,562.9769118,0.094651746,-187.4576349,
29658,562.9769118,0.095252231,-190.2353158,
29659,562.9769118,0.095852715,-193.0324315,
29660,562.9769118,0.0964532,-195.8488291,
29661,562.9769118,0.097053684,-198.6843571,
29662,562.9769118,0.097654169,-201.538865,
29663,562.9769118,0.098254653,-204.4122039,
29664,562.9769118,0.098855138,-207.3042261,
29665,562.9769118,0.099455622,-210.2147848,
29666,562.9769118,0.100056107,-213.1437349,
29667,562.9769118,0.100656591,-216.0909322,
29668,562.9769118,0.101257076,-219.0562338,
29669,562.9769118,0.10185756,-222.039498,
29670,562.9769118,0.102458045,-225.0405841,
29671,562.9769118,0.103058529,-228.0593529,
29672,562.9769118,0.103659014,-231.0956661,
29673,562.9769118,0.104259498,-234.1493866,
29674,562.9769118,0.104859983,-237.2203784,
29675,562.9769118,0.105460467,-240.3085066,
29676,562.9769118,0.106060952,-243.4136376,
29677,562.9769118,0.106661436,-246.5356388,
29678,562.9769118,0.107261921,-249.6743785,
29679,562.9769118,0.107862405,-252.8297262,
29680,562.9769118,0.10846289,-256.0015526,
29681,562.9769118,0.109063374,-259.1897293,
29682,562.9769118,0.109663859,-262.394129,
29683,562.9769118,0.110264343,-265.6146253,
29684,562.9769118,0.110864828,-268.8510931,
29685,562.9769118,0.111465312,-272.1034081,
29686,562.9769118,0.112065797,-275.371447,
29687,562.9769118,0.112666281,-278.6550876,
29688,562.9769118,0.113266766,-281.9542087,
29689,562.9769118,0.11386725,-285.2686899,
29690,562.9769118,0.114467735,-288.5984118,
29691,562.9769118,0.115068219,-291.9432563,
29692,562.9769118,0.115668704,-295.3031058,
29693,562.9769118,0.116269188,-298.6778438,
29694,562.9769118,0.116869673,-302.0673548,
29695,562.9769118,0.117470157,-305.4715241,
29696,562.9769118,0.118070642,-308.8902381,
29697,562.9769118,0.118671126,-312.3233839,
29698,562.9769118,0.119271611,-315.7708497,
29699,562.9769118,0.119872095,-319.2325242,
29700,562.9769118,0.12047258,-322.7082975,
29701,562.9769118,0.121073064,-326.1980601,
29702,562.9769118,0.121673549,-329.7017037,
29703,562.9769118,0.122274033,-333.2191207,
29704,562.9769118,0.122874518,-336.7502044,
29705,562.9769118,0.123475002,-340.2948488,
29706,562.9769118,0.124075487,-343.8529489,
29707,562.9769118,0.124675971,-347.4244005,
29708,562.9769118,0.125276456,-351.0091,
29709,562.9769118,0.12587694,-354.606945,
29710,562.9769118,0.126477425,-358.2178335,
29711,562.9769118,0.127077909,-361.8416645,
29712,562.9769118,0.127678394,-365.4783377,
29713,562.9769118,0.128278878,-369.1277538,
29714,562.9769118,0.128879363,-372.7898139,
29715,562.9769118,0.129479847,-376.4644202,
29716,562.9769118,0.130080332,-380.1514754,
29717,562.9769118,0.130680816,-383.8508832,
29718,562.9769118,0.131281301,-387.5625477,
29719,562.9769118,0.131881785,-391.2863741,
29720,562.9769118,0.13248227,-395.0222681,
29721,562.9769118,0.133082754,-398.7701361,
29722,562.9769118,0.133683239,-402.5298855,
29723,562.9769118,0.134283723,-406.3014241,
29724,562.9769118,0.134884208,-410.0846605,
29725,562.9769118,0.135484692,-413.879504,
29726,562.9769118,0.136085177,-417.6858646,
29727,562.9769118,0.136685661,-421.503653,
29728,562.9769118,0.137286146,-425.3327806,
29729,562.9769118,0.13788663,-429.1731594,
29730,562.9769118,0.138487115,-433.024702,
29731,562.9769118,0.139087599,-436.8873218,
29732,562.9769118,0.139688084,-440.7609329,
29733,562.9769118,0.140288568,-444.6454499,
29734,562.9769118,0.140889053,-448.5407881,
29735,562.9769118,0.141489537,-452.4468633,
29736,562.9769118,0.142090022,-456.3635922,
29737,562.9769118,0.142690506,-460.290892,
29738,562.9769118,0.143290991,-464.2286804,
29739,562.9769118,0.143891475,-468.176876,
29740,562.9769118,0.14449196,-472.1353976,
29741,562.9769118,0.145092444,-476.1041649,
29742,562.9769118,0.145692929,-480.0830982,
29743,562.9769118,0.146293413,-484.0721183,
29744,562.9769118,0.146893898,-488.0711465,
29745,562.9769118,0.147494382,-492.080105,
29746,562.9769118,0.148094867,-496.0989161,
29747,562.9769118,0.148695351,-500.1275032,
29748,562.9769118,0.149295836,-504.1657898,
29749,562.9769118,0.14989632,-508.2137002,
29750,567.6975923,0.00037568,-143.5590924,
29751,567.6975923,0.000976164,-139.7413553,
29752,567.6975923,0.001576649,-136.087791,
29753,567.6975923,0.002177133,-132.580347,
29754,567.6975923,0.002777618,-129.189722,
29755,567.6975923,0.003378102,-125.896826,
29756,567.6975923,0.003978587,-122.6902522,
29757,567.6975923,0.004579071,-119.5631384,
29758,567.6975923,0.005179556,-116.5112161,
29759,567.6975923,0.00578004,-113.5317062,
29760,567.6975923,0.006380525,-110.6227004,
29761,567.6975923,0.006981009,-107.7828091,
29762,567.6975923,0.007581494,-105.0109571,
29763,567.6975923,0.008181978,-102.3062637,
29764,567.6975923,0.008782463,-99.6679694,
29765,567.6975923,0.009382947,-97.09539212,
29766,567.6975923,0.009983432,-94.5878992,
29767,567.6975923,0.010583916,-92.14489027,
29768,567.6975923,0.011184401,-89.76578632,
29769,567.6975923,0.011784885,-87.45002274,
29770,567.6975923,0.01238537,-85.19704495,
29771,567.6975923,0.012985854,-83.00630567,
29772,567.6975923,0.013586339,-80.87726313,
29773,567.6975923,0.014186823,-78.8093801,
29774,567.6975923,0.014787308,-76.80212325,
29775,567.6975923,0.015387792,-74.85496283,
29776,567.6975923,0.015988277,-72.96737253,
29777,567.6975923,0.016588761,-71.13882944,
29778,567.6975923,0.017189246,-69.36881411,
29779,567.6975923,0.01778973,-67.65681059,
29780,567.6975923,0.018390215,-66.00230655,
29781,567.6975923,0.018990699,-64.40479334,
29782,567.6975923,0.019591184,-62.86376615,
29783,567.6975923,0.020191668,-61.37872406,
29784,567.6975923,0.020792153,-59.94917014,
29785,567.6975923,0.021392637,-58.57461152,
29786,567.6975923,0.021993122,-57.25455945,
29787,567.6975923,0.022593606,-55.98852939,
29788,567.6975923,0.023194091,-54.77604101,
29789,567.6975923,0.023794575,-53.61661827,
29790,567.6975923,0.02439506,-52.50978941,
29791,567.6975923,0.024995544,-51.45508699,
29792,567.6975923,0.025596029,-50.45204791,
29793,567.6975923,0.026196513,-49.50021341,
29794,567.6975923,0.026796998,-48.59912904,
29795,567.6975923,0.027397482,-47.74834472,
29796,567.6975923,0.027997967,-46.94741466,
29797,567.6975923,0.028598451,-46.19589741,
29798,567.6975923,0.029198936,-45.49335579,
29799,567.6975923,0.02979942,-44.8393569,
29800,567.6975923,0.030399905,-44.23347208,
29801,567.6975923,0.031000389,-43.67527692,
29802,567.6975923,0.031600874,-43.16435116,
29803,567.6975923,0.032201358,-42.70027874,
29804,567.6975923,0.032801843,-42.28264773,
29805,567.6975923,0.033402327,-41.91105027,
29806,567.6975923,0.034002812,-41.5850826,
29807,567.6975923,0.034603296,-41.30434496,
29808,567.6975923,0.035203781,-41.0684416,
29809,567.6975923,0.035804265,-40.87698072,
29810,567.6975923,0.03640475,-40.72957443,
29811,567.6975923,0.037005234,-40.62583874,
29812,567.6975923,0.037605719,-40.56539348,
29813,567.6975923,0.038206203,-40.5478623,
29814,567.6975923,0.038806688,-40.57287258,
29815,567.6975923,0.039407172,-40.64005547,
29816,567.6975923,0.040007657,-40.74904577,
29817,567.6975923,0.040608141,-40.89948193,
29818,567.6975923,0.041208626,-41.09100602,
29819,567.6975923,0.04180911,-41.32326366,
29820,567.6975923,0.042409595,-41.595904,
29821,567.6975923,0.043010079,-41.90857969,
29822,567.6975923,0.043610564,-42.26094683,
29823,567.6975923,0.044211048,-42.6526649,
29824,567.6975923,0.044811533,-43.0833968,
29825,567.6975923,0.045412017,-43.55280872,
29826,567.6975923,0.046012502,-44.06057019,
29827,567.6975923,0.046612986,-44.60635395,
29828,567.6975923,0.047213471,-45.18983602,
29829,567.6975923,0.047813955,-45.81069555,
29830,567.6975923,0.04841444,-46.46861488,
29831,567.6975923,0.049014924,-47.16327945,
29832,567.6975923,0.049615409,-47.89437778,
29833,567.6975923,0.050215893,-48.66160142,
29834,567.6975923,0.050816378,-49.46464493,
29835,567.6975923,0.051416862,-50.30320588,
29836,567.6975923,0.052017347,-51.17698472,
29837,567.6975923,0.052617831,-52.08568484,
29838,567.6975923,0.053218316,-53.02901251,
29839,567.6975923,0.0538188,-54.00667682,
29840,567.6975923,0.054419285,-55.01838966,
29841,567.6975923,0.055019769,-56.06386571,
29842,567.6975923,0.055620254,-57.14282239,
29843,567.6975923,0.056220738,-58.25497982,
29844,567.6975923,0.056821223,-59.40006081,
29845,567.6975923,0.057421707,-60.57779081,
29846,567.6975923,0.058022192,-61.7878979,
29847,567.6975923,0.058622676,-63.03011272,
29848,567.6975923,0.059223161,-64.30416852,
29849,567.6975923,0.059823645,-65.60980102,
29850,567.6975923,0.06042413,-66.94674848,
29851,567.6975923,0.061024614,-68.31475162,
29852,567.6975923,0.061625099,-69.71355361,
29853,567.6975923,0.062225583,-71.14290001,
29854,567.6975923,0.062826068,-72.60253881,
29855,567.6975923,0.063426552,-74.09222033,
29856,567.6975923,0.064027037,-75.61169724,
29857,567.6975923,0.064627521,-77.1607245,
29858,567.6975923,0.065228006,-78.73905938,
29859,567.6975923,0.06582849,-80.34646139,
29860,567.6975923,0.066428975,-81.98269227,
29861,567.6975923,0.067029459,-83.64751596,
29862,567.6975923,0.067629944,-85.34069861,
29863,567.6975923,0.068230428,-87.06200849,
29864,567.6975923,0.068830913,-88.81121603,
29865,567.6975923,0.069431397,-90.58809376,
29866,567.6975923,0.070031882,-92.39241629,
29867,567.6975923,0.070632366,-94.2239603,
29868,567.6975923,0.071232851,-96.08250451,
29869,567.6975923,0.071833335,-97.96782965,
29870,567.6975923,0.07243382,-99.87971845,
29871,567.6975923,0.073034304,-101.8179556,
29872,567.6975923,0.073634789,-103.7823278,
29873,567.6975923,0.074235273,-105.7726236,
29874,567.6975923,0.074835758,-107.7886334,
29875,567.6975923,0.075436242,-109.8301498,
29876,567.6975923,0.076036727,-111.8969668,
29877,567.6975923,0.076637211,-113.9888806,
29878,567.6975923,0.077237696,-116.1056892,
29879,567.6975923,0.07783818,-118.2471922,
29880,567.6975923,0.078438665,-120.4131912,
29881,567.6975923,0.079039149,-122.6034894,
29882,567.6975923,0.079639634,-124.8178918,
29883,567.6975923,0.080240118,-127.0562053,
29884,567.6975923,0.080840603,-129.3182382,
29885,567.6975923,0.081441087,-131.6038008,
29886,567.6975923,0.082041572,-133.9127049,
29887,567.6975923,0.082642056,-136.244764,
29888,567.6975923,0.083242541,-138.5997932,
29889,567.6975923,0.083843025,-140.9776092,
29890,567.6975923,0.08444351,-143.3780304,
29891,567.6975923,0.085043994,-145.8008769,
29892,567.6975923,0.085644479,-148.2459699,
29893,567.6975923,0.086244963,-150.7131328,
29894,567.6975923,0.086845448,-153.20219,
29895,567.6975923,0.087445932,-155.7129676,
29896,567.6975923,0.088046417,-158.2452934,
29897,567.6975923,0.088646901,-160.7989964,
29898,567.6975923,0.089247386,-163.3739073,
29899,567.6975923,0.08984787,-165.969858,
29900,567.6975923,0.090448355,-168.5866822,
29901,567.6975923,0.091048839,-171.2242146,
29902,567.6975923,0.091649324,-173.8822918,
29903,567.6975923,0.092249808,-176.5607513,
29904,567.6975923,0.092850293,-179.2594323,
29905,567.6975923,0.093450777,-181.9781754,
29906,567.6975923,0.094051262,-184.7168223,
29907,567.6975923,0.094651746,-187.4752163,
29908,567.6975923,0.095252231,-190.2532019,
29909,567.6975923,0.095852715,-193.050625,
29910,567.6975923,0.0964532,-195.8673326,
29911,567.6975923,0.097053684,-198.7031732,
29912,567.6975923,0.097654169,-201.5579965,
29913,567.6975923,0.098254653,-204.4316534,
29914,567.6975923,0.098855138,-207.3239962,
29915,567.6975923,0.099455622,-210.2348784,
29916,567.6975923,0.100056107,-213.1641546,
29917,567.6975923,0.100656591,-216.1116806,
29918,567.6975923,0.101257076,-219.0773136,
29919,567.6975923,0.10185756,-222.0609119,
29920,567.6975923,0.102458045,-225.0623349,
29921,567.6975923,0.103058529,-228.0814432,
29922,567.6975923,0.103659014,-231.1180985,
29923,567.6975923,0.104259498,-234.1721639,
29924,567.6975923,0.104859983,-237.2435033,
29925,567.6975923,0.105460467,-240.3319819,
29926,567.6975923,0.106060952,-243.437466,
29927,567.6975923,0.106661436,-246.5598228,
29928,567.6975923,0.107261921,-249.6989209,
29929,567.6975923,0.107862405,-252.8546298,
29930,567.6975923,0.10846289,-256.0268201,
29931,567.6975923,0.109063374,-259.2153634,
29932,567.6975923,0.109663859,-262.4201323,
29933,567.6975923,0.110264343,-265.6410007,
29934,567.6975923,0.110864828,-268.8778433,
29935,567.6975923,0.111465312,-272.1305357,
29936,567.6975923,0.112065797,-275.3989548,
29937,567.6975923,0.112666281,-278.6829783,
29938,567.6975923,0.113266766,-281.982485,
29939,567.6975923,0.11386725,-285.2973545,
29940,567.6975923,0.114467735,-288.6274676,
29941,567.6975923,0.115068219,-291.9727059,
29942,567.6975923,0.115668704,-295.3329519,
29943,567.6975923,0.116269188,-298.7080892,
29944,567.6975923,0.116869673,-302.0980022,
29945,567.6975923,0.117470157,-305.5025763,
29946,567.6975923,0.118070642,-308.9216978,
29947,567.6975923,0.118671126,-312.3552538,
29948,567.6975923,0.119271611,-315.8031325,
29949,567.6975923,0.119872095,-319.2652227,
29950,567.6975923,0.12047258,-322.7414144,
29951,567.6975923,0.121073064,-326.2315983,
29952,567.6975923,0.121673549,-329.7356658,
29953,567.6975923,0.122274033,-333.2535094,
29954,567.6975923,0.122874518,-336.7850225,
29955,567.6975923,0.123475002,-340.3300991,
29956,567.6975923,0.124075487,-343.8886341,
29957,567.6975923,0.124675971,-347.4605232,
29958,567.6975923,0.125276456,-351.0456632,
29959,567.6975923,0.12587694,-354.6439512,
29960,567.6975923,0.126477425,-358.2552856,
29961,567.6975923,0.127077909,-361.8795652,
29962,567.6975923,0.127678394,-365.5166898,
29963,567.6975923,0.128278878,-369.16656,
29964,567.6975923,0.128879363,-372.829077,
29965,567.6975923,0.129479847,-376.5041429,
29966,567.6975923,0.130080332,-380.1916605,
29967,567.6975923,0.130680816,-383.8915333,
29968,567.6975923,0.131281301,-387.6036657,
29969,567.6975923,0.131881785,-391.3279626,
29970,567.6975923,0.13248227,-395.06433,
29971,567.6975923,0.133082754,-398.8126741,
29972,567.6975923,0.133683239,-402.5729024,
29973,567.6975923,0.134283723,-406.3449225,
29974,567.6975923,0.134884208,-410.1286433,
29975,567.6975923,0.135484692,-413.9239739,
29976,567.6975923,0.136085177,-417.7308243,
29977,567.6975923,0.136685661,-421.5491054,
29978,567.6975923,0.137286146,-425.3787283,
29979,567.6975923,0.13788663,-429.2196051,
29980,567.6975923,0.138487115,-433.0716486,
29981,567.6975923,0.139087599,-436.9347721,
29982,567.6975923,0.139688084,-440.8088895,
29983,567.6975923,0.140288568,-444.6939156,
29984,567.6975923,0.140889053,-448.5897656,
29985,567.6975923,0.141489537,-452.4963554,
29986,567.6975923,0.142090022,-456.4136017,
29987,567.6975923,0.142690506,-460.3414216,
29988,567.6975923,0.143290991,-464.2797328,
29989,567.6975923,0.143891475,-468.228454,
29990,567.6975923,0.14449196,-472.1875039,
29991,567.6975923,0.145092444,-476.1568023,
29992,567.6975923,0.145692929,-480.1362695,
29993,567.6975923,0.146293413,-484.1258261,
29994,567.6975923,0.146893898,-488.1253937,
29995,567.6975923,0.147494382,-492.1348943,
29996,567.6975923,0.148094867,-496.1542503,
29997,567.6975923,0.148695351,-500.1833849,
29998,567.6975923,0.149295836,-504.2222218,
29999,567.6975923,0.14989632,-508.2706853,
30000,572.4182728,0.00037568,-143.5594651,
30001,572.4182728,0.000976164,-139.7410982,
30002,572.4182728,0.001576649,-136.0861001,
30003,572.4182728,0.002177133,-132.577333,
30004,572.4182728,0.002777618,-129.1857126,
30005,572.4182728,0.003378102,-125.8921324,
30006,572.4182728,0.003978587,-122.6851189,
30007,572.4182728,0.004579071,-119.557745,
30008,572.4182728,0.005179556,-116.5056911,
30009,572.4182728,0.00578004,-113.5261405,
30010,572.4182728,0.006380525,-110.6171575,
30011,572.4182728,0.006981009,-107.7773329,
30012,572.4182728,0.007581494,-105.0055775,
30013,572.4182728,0.008181978,-102.3010007,
30014,572.4182728,0.008782463,-99.66283596,
30015,572.4182728,0.009382947,-97.09039603,
30016,572.4182728,0.009983432,-94.58304463,
30017,572.4182728,0.010583916,-92.14017882,
30018,572.4182728,0.011184401,-89.76121777,
30019,572.4182728,0.011784885,-87.44559559,
30020,572.4182728,0.01238537,-85.19275686,
30021,572.4182728,0.012985854,-83.0021537,
30022,572.4182728,0.013586339,-80.87324403,
30023,572.4182728,0.014186823,-78.80549041,
30024,572.4182728,0.014787308,-76.79835943,
30025,572.4182728,0.015387792,-74.85132136,
30026,572.4182728,0.015988277,-72.96384995,
30027,572.4182728,0.016588761,-71.13542241,
30028,572.4182728,0.017189246,-69.36551944,
30029,572.4182728,0.01778973,-67.65362524,
30030,572.4182728,0.018390215,-65.99922765,
30031,572.4182728,0.018990699,-64.40181823,
30032,572.4182728,0.019591184,-62.86089234,
30033,572.4182728,0.020191668,-61.37594925,
30034,572.4182728,0.020792153,-59.94649221,
30035,572.4182728,0.021392637,-58.57202854,
30036,572.4182728,0.021993122,-57.25206967,
30037,572.4182728,0.022593606,-55.98613123,
30038,572.4182728,0.023194091,-54.77373305,
30039,572.4182728,0.023794575,-53.61439925,
30040,572.4182728,0.02439506,-52.50765824,
30041,572.4182728,0.024995544,-51.45304271,
30042,572.4182728,0.025596029,-50.45008972,
30043,572.4182728,0.026196513,-49.49834061,
30044,572.4182728,0.026796998,-48.59734111,
30045,572.4182728,0.027397482,-47.74664122,
30046,572.4182728,0.027997967,-46.9457953,
30047,572.4182728,0.028598451,-46.19436199,
30048,572.4182728,0.029198936,-45.49190423,
30049,572.4182728,0.02979942,-44.83798922,
30050,572.4182728,0.030399905,-44.2321884,
30051,572.4182728,0.031000389,-43.67407745,
30052,572.4182728,0.031600874,-43.16323622,
30053,572.4182728,0.032201358,-42.69924871,
30054,572.4182728,0.032801843,-42.28170308,
30055,572.4182728,0.033402327,-41.91019156,
30056,572.4182728,0.034002812,-41.58431044,
30057,572.4182728,0.034603296,-41.30366006,
30058,572.4182728,0.035203781,-41.06784473,
30059,572.4182728,0.035804265,-40.8764727,
30060,572.4182728,0.03640475,-40.72915617,
30061,572.4182728,0.037005234,-40.62551119,
30062,572.4182728,0.037605719,-40.56515766,
30063,572.4182728,0.038206203,-40.54771927,
30064,572.4182728,0.038806688,-40.57282348,
30065,572.4182728,0.039407172,-40.64010146,
30066,572.4182728,0.040007657,-40.74918808,
30067,572.4182728,0.040608141,-40.89972184,
30068,572.4182728,0.041208626,-41.09134484,
30069,572.4182728,0.04180911,-41.32370275,
30070,572.4182728,0.042409595,-41.59644477,
30071,572.4182728,0.043010079,-41.90922359,
30072,572.4182728,0.043610564,-42.26169532,
30073,572.4182728,0.044211048,-42.65351953,
30074,572.4182728,0.044811533,-43.0843591,
30075,572.4182728,0.045412017,-43.5538803,
30076,572.4182728,0.046012502,-44.06175267,
